nombre-activo,nombre-marca,presentacion,registro-sanitario
TIMOLOL,MATIGEL,0.5 % SOLUCION OFTALMICA,E.F.30.297
TIMOLOL,TIMOPTOL XE,0.50 % SOLUCION OFTALMICA.,E.F.29.327
TIMOLOL,MATILOL,0.25 % SOLUCION OFTALMICA,E.F.23.583
TIMOLOL,MATILOL,0.50 % SOLUCION OFTALMICA,E.F.23.582
TIMOSINA,ZADAXIN,1.6 mg POLVO PARA SOLUCION INYECTABLE,E.F.30.162
TINIDAZOL,TINIDAZOL,500 mg TABLETAS,E.F.G.38.727
TINIDAZOL,TINIDAZOL,1 g TABLETAS RECUBIERTAS,E.F.G.36.615
TINIDAZOL,TINIDAZOL,500 mg TABLETAS RECUBIERTAS,E.F.G.33.802
TINIDAZOL,TINIDAZOL,1 g TABLETAS,E.F.G.30.831
TINIDAZOL,TIMOLOL,0.5 % SOLUCION OFTALMICA,E.F.G.29.481
TINIDAZOL,TINIDAZOL,500 mg TABLETAS RECUBIERTAS.,E.F.G.28.641
TINIDAZOL,TINIDAZOL,500 mg TABLETAS RECUBIERTA,E.F.G.22.060
TINIDAZOL,PANGAMIL,1 g TABLETAS,E.F.27.030
TINIDAZOL,PANGAMIL,1 g /5 mL SUSPENSIÒN,E.F.25.037
TINIDAZOL,PANGAMIL,500 mg TABLETAS RECUBIERTAS,E.F.24.355
TINIDAZOL,FASIGYN,500 mg COMPRIMIDOS,E.F.18.288
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg COMPRIMIDOS,E.F.G.41.090
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg / 2 mL SOLUCION INYECTABLE,E.F.G.38.374
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg COMPRIMIDOS,E.F.G.38.221
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg TABLETAS,E.F.G.38.116
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg / 2 mL SOLUCIÓN INYECTABLE,E.F.G.37.915
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg TABLETAS,E.F.G.36.237
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg TABLETAS,E.F.G.34.453
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg/2 ml SOLUCION INYECTABLE,E.F.G.27.849
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg COMPRIMIDOS,E.F.G.26.806
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg / 2 ml SOLUCION INYECTABLE,E.F.G.24.793
TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,4 mg TABLETAS,E.F.G.24.059
TIOCOLCHICOSIDO,TIOCOL,8 mg / 2 mL SOLUCION INYECTABLE,E.F.41.518
TIOCOLCHICOSIDO,TIOCOL,8 mg TABLETAS RECUBIERTAS,E.F.39.852
TIOCOLCHICOSIDO,BIOCOLCHID,8 mg CAPSULAS,E.F.39.642
TIOCOLCHICOSIDO,TIOCOLVAR,4 mg COMPRIMIDOS,E.F.38.222
TIOCOLCHICOSIDO,BIOCOLCHID,4 mg/2 ml SOLUCION INYECTABLE,E.F.32.325
TIOCOLCHICOSIDO,EUSILEN,4 mg/2 ml INYECTABLE,E.F.27.693
TIOCOLCHICOSIDO,COLVAL,4 mg COMPRIMIDOS,E.F.23.524
TIOCOLCHICOSIDO,COLVAL,4 mg /2 ml SOLUCION INYECTABLE,E.F.23.451
TIOCOLCHICOSIDO,EUSILEN,4 mg COMPRIMIDOS,E.F.23.115
TIOCOLCHICOSIDO,TIOCHAX,4 mg COMPRIMIDOS,E.F.21.386
TIOCOLCHICOSIDO,TRACTIL,AMPOLLAS,E.F.21.008
TIOCOLCHICOSIDO,TRACTIL,4 mg COMPRIMIDOS,E.F.20.834
TIOCOLCHICOSIDO,LAMPRAL,4 mg INYECTABLE,E.F.12.144
TIOCOLCHICOSIDO,COLTRAX,4 mg/2 ml SOLUCION INYECTABLE IM/IV,E.F.10.556
TIOCOLCHICOSIDO,COLTRAX,4 mg COMPRIMIDOS,E.F.10.555
TIOCONAZOL,TRALEN,1 % LOCION,E.F.25.192
TIOCONAZOL,TRALEN,28 % SOLUCION PARA LAS UÑAS,E.F.24.652
TIOPENTAL,TIOPENTAL SODICO,500 mg POLVO LIOFILIZADO PARA SOLUCION INYECTABLE,E.F.G.29.485
TIOPENTAL,TIOPENTAL,0.5 g POLVO INYECTABLE INTRAVENOSO,E.F.G.28.690
TIOPENTAL,BENSULF,1 g POLVO PARA SOLUCION INYECTABLE INTRAVENOSA,E.F.37.569
TIOPENTAL,PENTAX,500 mg POLVO PARA SOLUCION INYECTABLE INTRAVENOSA,E.F.37.011
TIOTROPIO,SPIRIVA RESPIMAT,2.5 mcg/puff (pulsacion ) SOLUCION PARA INHALACION,E.F.38.216
TIOTROPIO,TIOVA,9 mcg SUSPENSION PARA INHALACION ORAL,E.F.36.410
TIOTROPIO,SPIRIVA,18 mcg CAPSULAS CON POLVO PARA INHALACION ORAL,E.F.32.601
TIROFIBAN,TIROFIBAN LIBRA,0.25 mg/ml SOLUCION P INFUSION IV,E.F.G.40.789
TIROFIBAN,TIROBAX,0.25 mg / mL SOLUCION PARA INFUSION INTRAVENOSA,E.F.38.406
TIZANIDINA,TIZACOR,2 mg TABLETAS,E.F.38.808
TIZANIDINA,FLEXITINE,2 mg TABLETAS RECUBIERTAS,E.F.34.985
TOBRAMICINA,TOBRAMICINA,0.3 % SOLUCION OFTALMICA ESTERIL,E.F.G.40.946
TOBRAMICINA,TOBRAMICINA,0.3 % SUSPENSION OFTALMICA ESTERIL,E.F.G.38.557
TOBRAMICINA,TOBRAMICINA,0.3 % SOLUCION OFTALMICA,E.F.G.36.574
TOBRAMICINA,TOBRAMICINA,75 mg/ 1.5 ml SOLUCION INYECTABLE,E.F.G.28.130
TOBRAMICINA,OFTAMICINA,0.3 % UNGÜENTO OFTÁLMICO,E.F.40.615
TOBRAMICINA,OFTAMICINA,0.3 % SOLUCIÓN OFTÁLMICA,E.F.40.323
TOBRAMICINA,CORVION,0.3 % SOLUCIÓN OFTÁLMICA,E.F.39.959
TOBRAMICINA,TOBI PODHALER,28 mg POLVO PARA INHALACIOBN EN CAPSULAS,E.F.39.792
TOBRAMICINA,BELBARMICINA,300 mg POLVO LIOFILIZADO SOLUCIÓN PARA INHALAR,E.F.39.215
TOBRAMICINA,TUBERBUT,300 mg/ 5 ml SOLUCION PARA INHALACION,E.F.37.503
TOBRAMICINA,POENTOBRAL,0.3 % GEL OFTALMICO,E.F.31.997
TOBRAMICINA,POENTOBRAL,0.3 % SOLUCION OFTALMICA,E.F.31.273
TOBRAMICINA,TOBRASOL,3 mg / g UNGUENTO OFTALMICO,E.F.28.025
TOBRAMICINA,TOBREX,0.3 % OFTALMICO UNGUENTO,E.F.24.752
TOBRAMICINA,TOBRASOL,0.3 % SOLUCION OFTALMICA,E.F.24.679
TOBRAMICINA,TOBREX,0.3 % SUSPENSION OFTALMICA,E.F.23.757
TOBRAMICINA-DEXAMETASONA,TOBRAMICINA,0.3 % + DEXAMETASONA 0.1 % SUSPENSION OFTALMICA ESTERIL,E.F.G.40.945
TOBRAMICINA-DEXAMETASONA,TOBRAMICINA-DEXAMETASONA,0.3 %-0.1 % SUSPENSION OFTALMICA ESTERIL,E.F.G.38.556
TOBRAMICINA-DEXAMETASONA,CORVION PLUS,3 mg - 1 mg SUSPENSIÓN OFTÁLMICA ESTERIL,E.F.39.960
TOBRAMICINA-DEXAMETASONA,POENTOBRAL PLUS,0.3 %-0.1 % SUSPENSION OFTALMICA,E.F.31.563
TOFACITINIB,XELJANZ,5 mg TABLETAS RECUBIERTAS,E.F.41.600
TOLNAFTATO,TOLNAFTAN,1 % CREMA,E.F.14.319
TOLNAFTATO,TOLNAFTAN,1 % SOLUCION,E.F.14.318
TOLNAFTATO,TINADERM,1 % CREMA TOPICA,E.F.13.798
TOLNAFTATO,TINADERM,1 % SOLUCION TOPICA,E.F.13.546
TOLTERODINE L-TARTRATO,DETRUSITOL SR,4 mg CAPSULAS DE LIBERACION PROLONGADA,E.F.32.750
TOLTERODINE L-TARTRATO,DETRUSITOL,2 mg TABLETAS RECUBIERTAS,E.F.30.113
TOPIRAMATO,TOPIRAMATO,100 mg TABLETAS RECUBIERTAS,E.F.G.37.502
TOPIRAMATO,TOPIRAMATO,50 mg TABLETAS RECUBIERTAS,E.F.G.37.501
TOPIRAMATO,TOPIRAMATO,25 mg TABLETAS RECUBIERTAS,E.F.G.37.500
TOPIRAMATO,TRIOSC,25 mg TABLETAS RECUBIERTAS,E.F.41.340
TOPIRAMATO,RONDIGAL,25 mg COMPRIMIDOS RECUBIERTOS,E.F.41.334
TOPIRAMATO,RONDIGAL,50 mg COMPRIMIDOS RECUBIERTOS,E.F.41.330
TOPIRAMATO,MIGRATOP,100 mg TABLETAS RECUBIERTAS,E.F.39.986
TOPIRAMATO,TOPILET,25 mg TABLETAS RECUBIERTAS,E.F.39.696
TOPIRAMATO,TOPILET,100 mg TABLETAS RECUBIERTAS,E.F.39.689
TOPIRAMATO,MIGRATOP,25 mg TABLETAS RECUBIERTAS,E.F.39.688
TOPIRAMATO,TOPIRAMATO,50 mg TABLETAS RECUBIERTAS,E.F.39.574
TOPIRAMATO,TOPIRAMATO,100 mg TABLETAS RECUBIERTAS,E.F.39.573
TOPIRAMATO,TRIOSC,50 mg TABLETAS,E.F.39.565
TOPIRAMATO,TRIOSC,100 mg TABLETAS,E.F.39.564
TOPIRAMATO,TOPIRAMATO,25 mg TABLETAS RECUBIERTAS,E.F.39.554
TOPIRAMATO,TOPIROL,100 mg TABLETAS RECUBIERTAS,E.F.39.419
TOPIRAMATO,TOPIROL,50 mg TABLETAS RECUBIERTAS,E.F.39.408
TOPIRAMATO,TOPIROL,25 mg TABLETAS RECUBIERTAS,E.F.38.093
TOPIRAMATO,TOPITEC,25 mg COMPRIMIDOS RECUBIERTOS,E.F.36.727
TOPIRAMATO,TOPITEC,100 mg COMPRIMIDOS RECUBIERTOS,E.F.36.726
TOPIRAMATO,TOPITEC,50 mg COMPRIMIDOS RECUBIERTOS,E.F.36.725
TOPIRAMATO,TOPICTAL,100 mg COMPRIMIDOS RECUBIERTOS,E.F.33.728
TOPIRAMATO,TOPICTAL,50 mg COMPRIMIDOS RECUBIERTOS,E.F.33.727
TOPIRAMATO,TOPICTAL,25 mg COMPRIMIDOS RECUBIERTOS,E.F.33.726
TOPIRAMATO,TOPAMAX,15 mg CAPSULAS,E.F.31.999
TOPIRAMATO,TOPAMAX,25 mg TABLETAS RECUBIERTAS,E.F.30.420
TORASEMIDA,SUTRILNEO,10 mg COMPRIMIDOS DE LIBERACION PROLONGADA,E.F.38.734
TORASEMIDA,SUTRILNEO,5 mg COMPRIMIDOS DE LIBERACION PROLONGADA,E.F.38.733
TRAMADOL,CLORHIDRATO DE TRAMADOL,50 mg/ml SOLUCION INYECTABLE,E.F.G.40.196
TRAMADOL,TRAMADOL,100 mg / 2 mL SOLUCION INYECTABLE,E.F.G.38.123
TRAMADOL,TRAMADOL CLORHIDRATO,50 mg / mL SOLUCION INYECTABLE,E.F.G.38.065
TRAMADOL,TRAMADOL CLORHIDRATO,100 mg / 2 ml SOLUCIÓN INYECTABLE,E.F.G.35.707
TRAMADOL,TRAMADOL,50 mg/ ml SOLUCION INYECTABLE,E.F.G.33.612
TRAMADOL,TRAMADOL,100 mg/ 2 ml SOLUCION INYECTABLE,E.F.G.33.611
TRAMADOL,TRAMADOL CLORHIDRATO,100 mg/2 ml SOLUCION INYECTABLE,E.F.G.32.406
TRAMADOL,TRAMAL LONG,200 mg TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,E.F.39.315
TRAMADOL,TRAMALIV,100 mg/2 ml SOLUCION INYECTABLE,E.F.36.833
TRAMADOL,TRADOL,50 mg/ml SOLUCION INYECTABLE,E.F.36.418
TRAMADOL,TRADOL,50 mg CAPSULAS,E.F.35.316
TRAMADOL,TRAMAL LONG,150 mg TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,E.F.30.065
TRAMADOL,TRAMAL LONG,100 mg TABLETAS RECUBIERTAS DE LIBERACIÓN PROLONGADA,E.F.29.007
TRAMADOL,TRAMAL,CAPSULAS,E.F.23.885
TRAMADOL,TRAMAL,50 mg / mL SOLUCION INYECTABLE,E.F.23.884
TRAMADOL,TRAMAL,100 mg / 2 mL SOLUICION INYECTABLE,E.F.23.881
TRANDOLAPRIL-VERAPAMIL,TARKA,180 mg/2 mg TABLETAS DE LIBERACION SOSTENIDA,E.F.36.373
TRAVOPROST,VITRON,0.04 mg SOLUCION OFTALMICA,E.F.40.018
TRAVOPROST,GLAUCOPROST,0.004 % SOLUCION OFTALMICA,E.F.36.346
TRAVOPROST,TRAVATAN,0.004 % SOLUCION OFTALMICA,E.F.31.910
TRAVOPROST-TIMOLOL,DUOVITRON,0.04 mg (0.004 %)-5 mg (0.5 %) SOLUCIÓN OFTÁLMICA,E.F.40.079
TRAVOPROST-TIMOLOL,DUOTRAV,0.004 %-0.5 % SOLUCION OFTALMICA,E.F.36.272
TRAZODONE CLORHIDRATO,TRITTICO,50 mg TABLETAS,E.F.22.699
TRAZODONE CLORHIDRATO,TRITTICO,100 mg TABLETAS,E.F.22.572
TREPOSTINILO,REMODULIN,5 mg/mL SOLUCIÓN INYECTABLE.,E.F.39.290
TREPOSTINILO,REMODULIN,1 mg/mL SOLUCIÓN INYECTABLE.,E.F.39.289
TREPOSTINILO,REMODULIN,2.5 mg/mL SOLUCIÓN INYECTABLE.,E.F.39.288
TREPOSTINILO,REMODULIN,10 mg/mL SOLUCIÓN INYECTABLE.,E.F.39.287
TRETINOINA,VESANOID,10 mg.CÁPSULAS BLANDAS,E.F.28.864
TRETINOINA,BETARRETIN,0.025 % GEL,E.F.28.368
TRETINOINA,BETARRETIN,0.05 % CREMA,E.F.28.367
TRETINOINA,BETARRETIN,0.025 % CREMA,E.F.28.366
TRETINOINA,RETACNYL,0.05 % CREMA,E.F.28.278
TRETINOINA,BETARRETIN,0.05 % LOCION,E.F.28.268
TRETINOINA,RETACNYL,0.025 % CREMA,E.F.28.262
TRIAMCINOLONA,NASACORT AQ,55 mcg / DOSIS ATOMIZADOR NASAL,E.F.29.806
TRIAZOLAM,NOTISON,0.125 mg COMPRIMIDOS,E.F.38.828
TRIAZOLAM,NOTISON,0.25 mg COMPRIMIDOS,E.F.38.800
TRIAZOLAM,SOMESE,0.125 mg TABLETAS,E.F.24.321
TRIAZOLAM,SOMESE,0.25 mg TABLETAS,E.F.23.721
TRIBENOSIDO,GLYVENOL,400 mg CAPSULAS,E.F.25.796
TRIFLUOPERAZINA,LEPTAZINE,10 mg COMPRIMIDOS,E.F.17.826
TRIFLUOPERAZINA,LEPTAZINE,5 mg COMPRIMIDOS,E.F.16.386
TRIGLICERIDOS,LIPOVENOS MCT,20 % EMULSION,E.F.37.175
TRIMEBUTINA,TRIMEBUTINA,200 mg TABLETAS RECUBIERTAS,E.F.G.38.728
TRIMEBUTINA,MUVETT,200 mg CAPSULAS,E.F.40.171
TRIMEBUTINA,TIMEBLOC,200 mg TABLETAS RECUBIERTAS,E.F.39.543
TRIMEBUTINA,MUVETT,200 mg/15 ml POLVO PARA SUSPENSION ORAL,E.F.36.401
TRIMEBUTINA MALEATO,TRIMEBUTINA,300 mg COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,E.F.G.40.389
TRIMEBUTINA MALEATO,TRIMIBUTINA MALEATO,200 mg TABLETAS,E.F.G.36.929
TRIMEBUTINA MALEATO,NITREN,200 mg COMPRIMIDOS,E.F.40.846
TRIMEBUTINA MALEATO,DOBRACID,300 mg COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,E.F.40.299
TRIMEBUTINA MALEATO,MUVETT,300 mg TABLETAS RECUBIERTAS DE LIBERACIÓN PROLONGADA,E.F.38.101
TRIMEBUTINA MALEATO,DEBRIDAT,200 mg COMPRIMIDOS,E.F.35.793
TRIMEBUTINA MALEATO,COLYPAN,300 mg TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,E.F.32.704
TRIMEBUTINA MALEATO,COLYPAN,10 mg/ml SOLUCION INYECTABLE,E.F.32.604
TRIMEBUTINA MALEATO,BUMETIN RETARD,300 mg TABLETA DE LIBERACION PROLONGADA,E.F.32.358
TRIMEBUTINA MALEATO,COLYPAN,200 mg TABLETAS,E.F.32.060
TRIMEBUTINA MALEATO,DEBRIDAT,10 mg/ml SOLUCION INYECTABLE,E.F.31.220
TRIMEBUTINA MALEATO,TRIMEBUTINA MALEATO,200 mg TABLETAS,E.F.28.553
TRIMETAZIDINA DICLORHIDRATO,VASTAREL MR,35 mg COMPRIMIDOS DE LIBERACION MODIFICADA,E.F.32.674
TRIOXIDO DE ARSENICO,TRISENOX,10 mg/ 10 mL SOLUCIÓN INYECTABLE INTRAVENOSA,E.F.40.769
TRIPTORELINA,DECAPEPTYL,11.25 mg/2 mL POLVO LIOFILIZADO PARA SUSPENSIÓN INYECTABLE,E.F.37.607
TRIPTORELINA,DECAPEPTYL,3.75 mg/2 ml POLVO LIOFILIZADO PARA SUSPENSION INYECTABLE,E.F.30.031
TRISILICATO DE MAGNESIO-OXIDO DE MAGNESIO,POLANTAC,TABLETAS,E.F.21.834
TRITICUM VULGARE,GYNO DERAIN,20 % CREMA VAGINAL,E.F.39.531
TROPICAMIDA,MYDRIACIL,1 % SOLUCION OFTALMICA ESTERIL,E.F.13.700
ULIPRISTAL ACETATO,ESMYA,5 mg COMPRIMIDOS,E.F.41.519
ULIPRISTAL ACETATO,EVINTUALLE,30 mg COMPRIMIDOS,E.F.40.692
VALACICLOVIR,VALACICLOVIR,500 mg TABLETAS RECUBIERTAS,E.F.G.38.639
VALACICLOVIR,VADIRAL,1 g COMPRIMIDOS RECUBIERTOS,E.F.39.926
VALACICLOVIR,VALCIRUS,500 mg TABLETAS RECUBIERTAS,E.F.39.899
VALACICLOVIR,BIOVIR,500 mg TABLETAS RECUBIERTAS,E.F.39.150
VALACICLOVIR,VALARAN,500 mg TABLETAS RECUBIERTAS,E.F.38.542
VALACICLOVIR,VADIRAL,500 mg COMPRIMIDOS RECUBIERTOS,E.F.37.345
VALACICLOVIR,VALTREX,500 mg TABLETAS RECUBIERTAS,E.F.28.820
VALGANCICLOVIR,VALIXA,50 mg / ml POLVO PARA SOLUCIÓN ORAL,E.F.40.678
VALGANCICLOVIR,VALIXA,450 mg TABLETAS RECUBIERTAS,E.F.32.506
VALPROATO SODICO,VALPRON,250 mg/5 ml JARABE,E.F.23.835
VALPROATO SODICO,VALPRON,200 mg/ ml JARABE,E.F.21.902
VALSARTAN,VALSARTAN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.G.40.074
VALSARTAN,VALSARTAN,320 mg COMPRIMIDOS RECUBIERTOS,E.F.G.40.004
VALSARTAN,VALSARTAN,80 mg COMPRIMIDOS RECUBIERTOS,E.F.G.40.000
VALSARTAN,VALSARTAN,160 mg TABLETAS RECUBIERTAS,E.F.G.39.977
VALSARTAN,VALSARTAN,160 mg CAPSULAS,E.F.G.38.569
VALSARTAN,VALSARTAN,80 mg CAPSULAS,E.F.G.38.568
VALSARTAN,VALSARTAN,80 mg COMPRIMIDOS RECUBIERTOS,E.F.G.38.089
VALSARTAN,VALSARTAN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.G.37.897
VALSARTAN,VALSARTAN,80 mg CAPSULAS,E.F.G.37.644
VALSARTAN,VALSARTAN,80 mg TABLETAS RECUBIERTAS,E.F.G.37.339
VALSARTAN,VALSARTAN,160 mg TABLETAS RECUBIERTAS,E.F.G.37.315
VALSARTAN,VALSARTAN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.G.37.312
VALSARTAN,VALSARTAN,80 mg COMPRIMIDOS RECUBIERTOS,E.F.G.37.311
VALSARTAN,VALSARTAN,80 mg TABLETAS RECUBIERTAS,E.F.G.36.616
VALSARTAN,VALSARTAN,80 mg TABLETAS RECUBIERTAS,E.F.G.36.396
VALSARTAN,VALSARTAN,80 mg CAPSULAS,E.F.G.33.992
VALSARTAN,VALSARTAN,160 mg CAPSULAS,E.F.G.33.817
VALSARTAN,VALSARTAN,160 mg CAPSULAS,E.F.G.33.811
VALSARTAN,VALSARTAN,80 mg CAPSULAS,E.F.G.33.358
VALSARTAN,VALSARTAN,160 mg CAPSULAS,E.F.G.31.624
VALSARTAN,VALSARTAN,80 mg CAPSULAS,E.F.G.31.623
VALSARTAN,VARTAZ,80 mg COMPRIMIDOS RECUBIERTOS,E.F.41.120
VALSARTAN,LODELIP,320 mg CAPSULAS,E.F.41.084
VALSARTAN,LODELIP,80 mg CÁPSULAS,E.F.40.691
VALSARTAN,TAMCORE,160 mg COMPRIMIDOS RECUBIERTOS,E.F.40.576
VALSARTAN,VALSAT,160 mg TABLETAS RECUBIERTAS,E.F.40.491
VALSARTAN,VALSAT,80 mg TABLETAS RECUBIERTAS,E.F.40.490
VALSARTAN,TAMCORE,80 mg COMPRIMIDOS RECUBIERTOS,E.F.40.420
VALSARTAN,TAMCORE,320 mg COMPRIMIDOS RECUBIERTOS,E.F.40.414
VALSARTAN,ASVALTAN,40 mg TABLETAS RECUBIERTAS,E.F.40.351
VALSARTAN,ASVALTAN,320 mg TABLETAS RECUBIERTAS,E.F.40.350
VALSARTAN,PHANATRA,80 mg TABLETAS,E.F.40.291
VALSARTAN,LODELIP,160 mg CÁPSULA,E.F.40.229
VALSARTAN,SAVALAX,80 mg COMPRIMIDOS RECUBIERTOS,E.F.40.099
VALSARTAN,ALSARKLINE,80 mg TABLETAS RECUBIERTAS,E.F.39.988
VALSARTAN,ACAVEXAL,160 mg TABLETAS RECUBIERTAS,E.F.39.947
VALSARTAN,ACAVEXAL,80 mg TABLETAS RECUBIERTAS,E.F.39.946
VALSARTAN,OFADIVAN,80 mg COMPRIMIDOS RECUBIERTOS,E.F.39.186
VALSARTAN,STARVAL,80 mg TABLETAS RECUBIERTAS,E.F.39.182
VALSARTAN,STARVAL,160 mg TABLETAS RECUBIERTAS,E.F.39.181
VALSARTAN,ATEPRESS,160 mg TABLETAS RECUBIERTAS,E.F.38.710
VALSARTAN,OFADIVAN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.38.566
VALSARTAN,LATIOX,160 mg COMPRIMIDOS RECUBIERTOS,E.F.37.910
VALSARTAN,LATIOX,80 mg COMPRIMIDOS RECUBIERTOS,E.F.37.909
VALSARTAN,VASATEN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.37.663
VALSARTAN,BRASARTAN,40 mg TABLETAS RECUBIERTAS,E.F.37.185
VALSARTAN,VALSAN,80 mg CAPSULAS,E.F.36.588
VALSARTAN,VALSAN,160 mg CAPSULAS,E.F.36.502
VALSARTAN,BRASARTAN,160 mg TABLETAS RECUBIERTAS,E.F.35.864
VALSARTAN,BRASARTAN,80 mg TABLETAS RECUBIERTAS,E.F.35.863
VALSARTAN,VALPRESAN,80 mg CAPSULAS,E.F.35.245
VALSARTAN,VALPRESAN,160 mg CÁPSULAS,E.F.35.243
VALSARTAN,DIOVAN,320 mg COMPRIMIDOS RECUBIERTOS,E.F.33.939
VALSARTAN,ALSART,160 mg CAPSULAS,E.F.33.085
VALSARTAN,ALSART,80 mg CAPSULAS,E.F.33.084
VALSARTAN,DIOVAN,160 mg COMPRIMIDOS RECUBIERTOS,E.F.32.166
VALSARTAN,DIOVAN,40 mg COMPRIMIDOS RECUBIERTOS,E.F.32.165
VALSARTAN,DIOVAN,80 mg COMPRIMIDOS RECUBIERTOS,E.F.32.164
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.35.664
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,80 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.35.526
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN HIDROCLOROTIAZIDA,,E.F.G.33.721
VALSARTAN-HIDROCLOROTIAZIDA,ACAVEXAL HCT,160 mg - 25 mg TABLETAS RECUBIERTAS,E.F.39.816
VALSARTAN-HIDROCLOROTIAZIDA,DIOVAN HCT,320 - 12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.36.903
VALSARTAN-HIDROCLOROTIAZIDA,VALSAN HCT,80 mg - 12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.36.825
VALSARTAN-HIDROCLOROTIAZIDA,VALSAN HCT,160 mg - 12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.36.745
VALSARTAN-HIDROCLOROTIAZIDA,VASATEN HCT,80 mg - 12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.33.646
VALSARTAN-HIDROCLOROTIAZIDA,DIOVAN HCT,160 mg - 25 mg COMPRIMIDOS RECUBIERTOS,E.F.32.751
VALSARTAN-HIDROCLOROTIAZIDA,DIOVAN,160 mg - 12.5 mg COMPRIMIIDOS RECUBIERTOS,E.F.31.691
VALSARTAN-HIDROCLOROTIAZIDA,DIOVAN HCT,80 mg/12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.29.942
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 12.5 mg COMPRIMIDOS REC,E.F.G.40.207
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.39.987
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.38.758
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,80 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.38.613
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN,160 mg-HIDROCLOROTIAZIDA12.5 mg TABLETAS RECUBIERTAS,E.F.G.38.559
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,80 mg - 125 mg COMPRIMIDOS RECUBIERTOS,E.F.G.37.749
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 125 mg COMPRIMIDOS RECUBIERTO,E.F.G.37.747
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 25 mg COMPRIMIDOS RECUBIERTOS,E.F.G.37.746
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 25 mg TABLETAS RECUBIERTAS,E.F.G.37.594
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,80 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.37.307
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,80 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.G.37.235
VALSARTAN-HIDROCLOROTIAZIDA,VALSARTAN-HIDROCLOROTIAZIDA,160 mg - 12.5 mg COMPRIMIDOS RECUBIERTOS,E.F.G.36.230
VALSARTAN-HIDROCLOROTIAZIDA,DROVALTAN HCT,80 mg - 12.5 mg TABLETAS RECUBIERTAS,E.F.41.347
VALSARTAN-HIDROCLOROTIAZIDA,LODELIP HCT,160 mg/25 mg CAPSULAS,E.F.40.857
VALSARTAN-HIDROCLOROTIAZIDA,LODELIP HCT,80 mg/12.5 mg CÁPSULAS,E.F.40.855
